input_size,comp,swap,basic,time,mem
2855,66577,7845,148248,43731074,2276
2856,72990,7738,157226,51325459,2304
2857,69206,7823,152077,44333388,2472
2858,65906,7824,147078,44957592,2528
2859,66752,7773,148040,43260829,2164
2860,69904,7838,153190,46171827,2892
2861,66428,7872,148181,43559351,2332
2862,70133,7754,153018,45992508,2556
2863,62971,7968,143580,43432408,2276
2864,71109,7748,154446,47284977,2360
2865,66869,7860,148754,54525758,2304
2866,72691,7817,157265,52549507,2444
2867,69714,7843,152976,45184063,2360
2868,68743,7853,151553,45773716,2584
2869,64213,7926,145227,42277190,2276
2870,70251,7843,153747,45072995,2444
2871,70519,7860,154239,48501622,2668
2872,72872,7842,157650,46552141,2556
2873,68422,7869,151151,46315816,2360
2874,71147,7872,155291,45615516,2612
2875,72572,7789,156892,46412656,2640
2876,67459,7920,150044,43802081,2668
2877,69195,7799,151876,44888672,2360
2878,70866,7935,155207,45562499,2444
2879,72734,7793,157222,49575221,2388
2880,64172,7985,145484,45037724,2360
2881,69851,7926,153688,49685530,2528
2882,71456,7747,154961,50006288,2416
2883,71724,7798,155657,47998743,2640
2884,71313,7859,155435,45877215,2556
2885,63916,8002,145218,42195479,2528
2886,71428,7900,155851,47600593,2668
2887,67318,7945,149982,43880297,2304
2888,67681,7940,150472,43966756,2276
2889,73214,7919,158654,48522909,2696
2890,71541,7841,155677,45746437,2332
2891,70199,7860,153761,45526116,2612
2892,62945,8053,144069,43592623,2388
2893,64950,7967,146568,42657543,2276
2894,69161,7949,152776,44590539,2136
2895,63186,8117,144830,41832310,2472
2896,68837,7859,151763,44425159,2416
2897,64557,7957,145913,41873209,2248
2898,67309,7956,150012,43958047,2500
2899,68792,7869,151733,44202036,2332
2900,71051,7984,155820,47727815,2332
2901,68736,7905,151857,44402577,2416
2902,79056,7803,166724,51407659,2724
2903,67337,7945,150002,44416805,2416
2904,67413,7980,150311,44354578,2388
2905,70982,7908,155223,45660890,2304
2906,70529,7921,154680,45199576,2612
2907,68480,7899,151447,44657091,2276
2908,67087,8095,150514,43715603,2388
2909,71162,8003,156101,45656733,2276
2910,68479,8030,152243,44440081,2332
2911,68184,7952,151335,44524871,2556
2912,68803,7994,152509,44627868,2612
2913,69631,8015,153882,45404247,2696
2914,64548,8052,146436,42645508,2416
2915,70125,8070,154924,45173329,2472
2916,76785,7916,164023,48727086,2416
2917,75746,7903,162370,48511857,2360
2918,75433,7916,161982,49935605,2388
2919,74671,7986,161246,47965453,2416
2920,66805,8076,149996,43543225,2360
2921,65266,8172,148273,43167040,2164
2922,68379,8086,152387,44535963,2276
2923,68327,8058,152169,44848670,2332
2924,67970,8018,151392,45247702,2360
2925,77987,7845,165371,49755216,2724
2926,74576,7899,160576,47688862,2668
2927,70689,8007,155405,45872920,2556
2928,69011,8033,153077,44992069,2248
2929,70866,7974,155500,46021141,2500
2930,68189,8072,152065,44832953,2192
2931,74397,7957,160697,47909625,2556
2932,71395,8031,156615,46210382,2612
2933,72059,8002,157429,46665142,2220
2934,68147,8015,151662,44089523,2304
2935,75544,7949,162313,47948358,2444
2936,68055,8183,152535,44770185,2304
2937,71922,8039,157478,45993885,2808
2938,67335,8052,150658,44264597,2388
2939,67702,8126,151660,43998988,2220
2940,74295,7964,160552,47645811,2444
2941,69022,8118,153567,44916171,2276
2942,69123,8122,153748,44902486,2220
